ID	logFC	logCPM	F	PValue	names	symbol	entrezid	FDR
MSTRG.37940	-5.6122062588685	-1.64411795596003	10.9795594184424	0.00134174563938922	MSTRG.37940			0.502764288766772
MSTRG.34633|ENSG00000197362	0.341158682955029	3.17582024151916	10.8702949032322	0.00137358330819525	ENSG00000197362	ZNF786	136051	0.50545859714392
MSTRG.16310	-1.10308205105887	-1.10245700357167	10.8339300689073	0.00139798825936258	MSTRG.16310			0.50545859714392
MSTRG.28040|ENSG00000145244	-3.54288864838617	-2.05824916293707	10.7452372807919	0.00148467483411812	ENSG00000145244	CORIN	10699	0.527545925109316
MSTRG.4656|ENSG00000225484	-0.584302700616477	4.63114697515554	10.623145741179	0.00154853918321761	ENSG00000225484	NUTM2B-AS1	101060691	0.531451803788028
MSTRG.10538|ENSG00000165516	0.381172502095401	4.29943191945555	10.6133135662749	0.00155595739545119	ENSG00000165516	KLHDC2	23588	0.531451803788028
MSTRG.31471|ENSG00000235663	-1.23115975299148	-1.26516781240323	10.590868937552	0.00157302926056915	ENSG00000235663	SAPCD1-AS1		0.531451803788028
MSTRG.5291	1.43524658670781	-1.33817819860435	10.4440839169067	0.00168955067823358	MSTRG.5291			0.561612095608322
MSTRG.1550|ENSG00000226415	-0.342409180506248	4.15464747304364	10.3701560577668	0.00175157585861821	ENSG00000226415	TPI1P1		0.570029472338777
MSTRG.31524|ENSG00000204252	0.477882561657329	5.13077137314269	10.3484942168006	0.00177019196611586	ENSG00000204252	HLA-DOA	3111	0.570029472338777
MSTRG.2488|ENSG00000237842	-0.302314941007144	1.75629681421022	10.2847407912172	0.00182617623124762	ENSG00000237842	RP11-110J1.2		0.579010245381263
MSTRG.11592	-0.929930046583146	-0.863878579050216	10.1424178073574	0.00195785236016957	MSTRG.11592			0.611354231677797
MSTRG.29986|ENSG00000112874	1.88143534784819	-0.67839253608721	10.0225324430659	0.00207636833390771	ENSG00000112874	NUDT12	83594	0.633861753649924
MSTRG.12626|ENSG00000067141	0.659527331472831	1.69968105297721	9.97755920841943	0.00212271860993263	ENSG00000067141	NEO1	4756	0.633861753649924
MSTRG.35095	-4.45350266863027	-2.2932495660534	10.0187278742487	0.002133226487598	MSTRG.35095			0.633861753649924
MSTRG.38716	-0.363518964491153	2.54402174330989	9.94876141553304	0.00215295854992938	MSTRG.38716			0.633861753649924
ENSG00000236499	-1.57676061546233	-1.48961554830375	9.87256960533658	0.00223513230229703	ENSG00000236499	LINC00896	150197	0.642513707937734
MSTRG.12867|ENSG00000103942	0.849149331385172	0.70257563740776	9.83836037683536	0.00227307547712067	ENSG00000103942	HOMER2	9455	0.642513707937734
MSTRG.20254|ENSG00000269973	0.535853909195028	1.0459931801074	9.78678717349515	0.00233154110033502	ENSG00000269973	RP11-95D17.1		0.642513707937734
MSTRG.12944|ENSG00000157823|ENSG00000242498|ENSG00000250021	-0.341352711844089	5.50277271109672	9.77997439371383	0.00233937980043173	ENSG00000157823|ENSG00000242498|ENSG00000250021			0.642513707937734
MSTRG.37867	-0.94282164488073	-0.948275161545991	9.72422732641376	0.00240455434834406	MSTRG.37867			0.642513707937734
MSTRG.25193|ENSG00000100418	-0.19466239073189	4.89775338947455	9.70671741474955	0.00242541060553865	ENSG00000100418	DESI1	27351	0.642513707937734
MSTRG.5575|ENSG00000166471	0.474926931887789	3.53335500272045	9.7029165319289	0.00242996253774494	ENSG00000166471	TMEM41B	440026	0.642513707937734
MSTRG.23926	-3.11302748942368	-0.843761491190455	9.67045891752366	0.00247109161756155	MSTRG.23926			0.642513707937734
MSTRG.4131	-3.66542016547422	-2.5908557576395	9.67786503906145	0.00248830747726039	MSTRG.4131			0.642513707937734
MSTRG.21896|ENSG00000281469	0.990181150981665	-0.910898313374388	9.59905653417801	0.00255782521654683	ENSG00000281469	RP11-567F11.1		0.642513707937734
MSTRG.21069	-1.15741512984513	-1.00379235736523	9.56949721520163	0.0025954734449163	MSTRG.21069			0.642513707937734
MSTRG.7686	-0.609170473526078	2.4428557641794	9.54934322811814	0.00262147081617909	MSTRG.7686			0.642513707937734
MSTRG.13314|ENSG00000007038	1.19927350891296	0.933966063393113	9.5476918559603	0.00262361288658723	ENSG00000007038	PRSS21	10942	0.642513707937734
MSTRG.15414|ENSG00000214941	0.290511041034274	3.12532357899135	9.54514855783186	0.00262691545716782	ENSG00000214941	ZSWIM7	125150	0.642513707937734
MSTRG.26320	-4.21364361254301	-2.58789557925411	9.5186466530123	0.00272362966060251	MSTRG.26320			0.642513707937734
MSTRG.13155	0.941260941549742	-0.551685621810879	9.45746749107042	0.00274344260756419	MSTRG.13155			0.642513707937734
MSTRG.26251|ENSG00000172340	0.35363109558528	3.8658280050908	9.45096687656437	0.00275229205006143	ENSG00000172340	SUCLG2	8801	0.642513707937734
MSTRG.6722|ENSG00000171204	0.533562663989642	2.66293358982696	9.44900671149184	0.00275496626123856	ENSG00000171204	TMEM126B	55863	0.642513707937734
MSTRG.25009|ENSG00000133466	0.429716492404993	3.48004305953337	9.39898240199834	0.00282413095226455	ENSG00000133466	C1QTNF6	114904	0.642513707937734
MSTRG.10371|ENSG00000165410	0.702735345502533	1.24786975317131	9.39095661713699	0.00283539373133331	ENSG00000165410	CFL2	1073	0.642513707937734
MSTRG.18277|ENSG00000105519|ENSG00000187650|ENSG00000267314	0.271112742778957	5.73225583980931	9.3850849430614	0.00284366302777108	ENSG00000105519|ENSG00000187650|ENSG00000267314			0.642513707937734
MSTRG.33849|ENSG00000075142	-0.20630405345934	4.7570002571471	9.36073176388054	0.00287822782409354	ENSG00000075142	SRI	6717	0.642513707937734
MSTRG.29625	1.21029492856499	3.49387317376579	9.3531182245392	0.00289940195245812	MSTRG.29625			0.642513707937734
MSTRG.21416|ENSG00000230606	0.500870329994361	5.25332525545095	9.23221941864223	0.00306796677778045	ENSG00000230606	AC159540.1		0.669928437342805
MSTRG.26076|ENSG00000281358	1.59639478729448	-0.802272649568809	9.2190511930426	0.00308812662174615	ENSG00000281358	RASSF1-AS1	102060282	0.669928437342805
MSTRG.757	-1.01652323286384	-0.992762509897633	9.14240341609173	0.00320822422290444	MSTRG.757			0.676082565588045
MSTRG.23979	-1.08595838695825	-1.4336919081233	9.14043091775579	0.00321137794648347	MSTRG.23979			0.676082565588045
MSTRG.25759|ENSG00000144674	0.359904793374019	5.68672502582937	9.11524246399954	0.00325193383549307	ENSG00000144674	GOLGA4	2803	0.676082565588045
MSTRG.8094	-0.868680078571548	0.141986822178732	9.089845154043	0.00329336322171674	MSTRG.8094			0.676082565588045
MSTRG.26690|ENSG00000241288|ENSG00000248787	1.3405897227838	-1.03406008946668	9.08478285010534	0.00330168623131939	ENSG00000241288|ENSG00000248787			0.676082565588045
MSTRG.6774|ENSG00000151376	0.83653536874613	0.269039619461904	9.07772520821761	0.00331332617421479	ENSG00000151376	ME3	10873	0.676082565588045
MSTRG.14950|ENSG00000141013	0.436301171575796	1.55747245843409	9.04961394203513	0.00336011256714641	ENSG00000141013	GAS8	2622	0.678907449963924
MSTRG.1177|ENSG00000159596	-0.217516973460038	3.59832726170522	8.98408360543544	0.00347185240054064	ENSG00000159596	TMEM69	51249	0.694673845851865
MSTRG.26430|ENSG00000271856	0.599372045238214	3.32115083441904	8.94368417090254	0.00354265146774232	ENSG00000271856	LINC01215	101929623	0.702024077872129
MSTRG.33920	1.31150716577945	-1.30635238029999	8.84571630431501	0.00372061857575888	MSTRG.33920			0.72201290571579
MSTRG.10479|ENSG00000198718	0.499002144318775	2.10509922097588	8.83231011301601	0.00374568298360967	ENSG00000198718	FAM179B	23116	0.72201290571579
ENSG00000102038	4.4765660360393	-2.39637142285526	8.89501977900444	0.00374862346118635	ENSG00000102038	SMARCA1	6594	0.72201290571579
MSTRG.13088	1.01015162099822	0.227008133893159	8.80869216773537	0.00379026597021176	MSTRG.13088			0.723273994260131
MSTRG.8017|ENSG00000139211	0.467825725685094	2.39153869437459	8.76360648749354	0.00387690652644212	ENSG00000139211	AMIGO2	347902	0.733019877095831
MSTRG.3138|ENSG00000174529	-0.450354280978549	1.74505813680393	8.72818272006783	0.00394641856035871	ENSG00000174529	TMEM81	388730	0.733552360332023
MSTRG.141	-1.19293982746293	-0.923183331736997	8.72591595366336	0.00395091037880803	MSTRG.141			0.733552360332023
MSTRG.18026|ENSG00000197766	-1.25010102707209	7.21840231093845	8.70612693634406	0.00401163941649679	ENSG00000197766	CFD	1675	0.738177470844485
MSTRG.32084|ENSG00000203875|ENSG00000275072	0.764475894499558	4.55428531120431	8.6484221655484	0.00411353819778871	ENSG00000203875|ENSG00000275072			0.740494941310095
MSTRG.34815	6.01425515907428	-2.43675891297529	9.24036190001609	0.0041420704503549	MSTRG.34815			0.740494941310095
MSTRG.26021|ENSG00000164078	3.0817634790328	-2.16588275668173	8.61658869796605	0.00417396829640196	ENSG00000164078	MST1R	4486	0.740494941310095
MSTRG.3336	1.51414416189368	-1.23321091155543	8.60429162459588	0.00419986199928185	MSTRG.3336			0.740494941310095
MSTRG.1070|ENSG00000171960|ENSG00000234917	-0.281928488594372	3.72056289042932	8.5958632685732	0.00421770558035734	ENSG00000171960|ENSG00000234917			0.740494941310095
MSTRG.7702|ENSG00000182993	2.60958299181043	-2.07590377161361	8.57858201361206	0.00425453780401317	ENSG00000182993	C12orf60	144608	0.740494941310095
MSTRG.4721|ENSG00000223482|ENSG00000285257	-0.368075205446924	4.74130712834369	8.5555344777803	0.00430417970093465	ENSG00000223482|ENSG00000285257			0.740494941310095
MSTRG.29648	1.29543406591546	2.56100600085505	8.55661571615674	0.00431167902165129	MSTRG.29648			0.740494941310095
MSTRG.29695	1.28703907538556	2.56055997998598	8.52170728115671	0.00438807660899045	MSTRG.29695			0.743095042660921
MSTRG.8968	-1.03613131888556	-1.41365525312505	8.51229855256004	0.00439893227253299	MSTRG.8968			0.743095042660921
MSTRG.24582|ENSG00000185651	-0.211569472370427	5.76550094301145	8.48293248749026	0.00446452035765766	ENSG00000185651	UBE2L3	7332	0.748043089845258
MSTRG.37876	-2.34648831766576	-1.5466580026306	8.44359546125833	0.00455397151719404	MSTRG.37876			0.751751082348715
MSTRG.34073|ENSG00000170632	0.333505249109654	3.24566104824984	8.4375269964837	0.00456793567723959	ENSG00000170632	ARMC10	83787	0.751751082348715
MSTRG.13319|ENSG00000172460	1.10573697125089	1.09838042309265	8.42535397208257	0.00459608114784502	ENSG00000172460	PRSS30P	124221	0.751751082348715
MSTRG.6704|ENSG00000087884	-0.676687750873425	0.195394607345946	8.40228011774082	0.00464992545075271	ENSG00000087884	AAMDC	28971	0.754569398539863
MSTRG.16880	-0.882629889362292	-0.697555163751761	8.37682549199755	0.00471008536501962	MSTRG.16880			0.758360541310073
MSTRG.7986	-1.20742874858152	-1.37248448861346	8.35233139132523	0.00477896814751239	MSTRG.7986			0.760702808577259
MSTRG.9991|ENSG00000238241	1.26158917220943	2.3979309819309	8.34375681309653	0.00479871053335195	ENSG00000238241	CCR12P		0.760702808577259
MSTRG.13381	-1.00880226193576	-0.828124352090041	8.30102078008337	0.00489407413125537	MSTRG.13381			0.760702808577259
MSTRG.38819	1.61170122446413	-1.70863160712471	8.2952463227943	0.00490839184474143	MSTRG.38819			0.760702808577259
MSTRG.7365	0.514297057847641	0.860909181330917	8.29492538717775	0.00490918887577153	MSTRG.7365			0.760702808577259
MSTRG.32624|ENSG00000118496|ENSG00000146414	0.418921697959589	4.03743159633616	8.27046339655539	0.00497033633853968	ENSG00000118496|ENSG00000146414			0.761734860041509
MSTRG.22884|ENSG00000115685	-0.242671672181186	5.01963557676773	8.23880405670065	0.0050506507593388	ENSG00000115685	PPP1R7	5510	0.761734860041509
MSTRG.34827|ENSG00000164821	-1.91094956046562	1.13623937869151	8.22501469856472	0.00510016218259435	ENSG00000164821	DEFA4	1669	0.761734860041509
MSTRG.20275|ENSG00000134330|ENSG00000239300	0.472308768555352	3.37141020247824	8.21779613895117	0.00510468689524513	ENSG00000134330|ENSG00000239300			0.761734860041509
MSTRG.32667|ENSG00000186625	-0.261236444843272	3.03227269503269	8.21485511745295	0.00511229948494207	ENSG00000186625	KATNA1	11104	0.761734860041509
MSTRG.7582|ENSG00000165682	2.76293397675153	-0.715434856315086	8.20668882929139	0.0051376168443772	ENSG00000165682	CLEC1B	51266	0.761734860041509
MSTRG.9551|ENSG00000132965	-0.640676678162048	7.65072962292324	8.17315675625749	0.00522363791276762	ENSG00000132965	ALOX5AP	241	0.76895681245877
MSTRG.953|ENSG00000215895	-0.525063242319459	0.473938813857061	8.14873192916794	0.00528660165948497	ENSG00000215895	RP11-334L9.1		0.770154794437284
MSTRG.87|ENSG00000160075	-0.201077270196303	6.37004107785236	8.14132186152168	0.00530651563928839	ENSG00000160075	SSU72	29101	0.770154794437284
MSTRG.10086|ENSG00000126217	0.529392200980548	1.9842172885416	8.08523271986551	0.00545980024082347	ENSG00000126217	MCF2L	23263	0.782562101170713
MSTRG.23609|ENSG00000235621	0.760462879777189	1.27385114531326	8.08012874641575	0.00547397515553995	ENSG00000235621	LINC00494	284749	0.782562101170713
MSTRG.21108|ENSG00000114956	-0.21552262535142	4.42285783484992	8.04603355587147	0.0055696512375547	ENSG00000114956	DGUOK	1716	0.782562101170713
MSTRG.21846	-0.950448315387272	0.181165823839521	8.04062933382656	0.00558497502709462	MSTRG.21846			0.782562101170713
MSTRG.34738|ENSG00000273344	0.392926380202085	2.38790174039544	8.03138898653391	0.00561127777628638	ENSG00000273344	PAXIP1-AS1	202781	0.782562101170713
ENSG00000267053	-1.43235071811106	-1.58372239155475	8.0283922746496	0.00561983555598358	ENSG00000267053	CTD-3162L10.1		0.782562101170713
MSTRG.5521|ENSG00000229534	3.35517000628208	-2.10537142140997	7.97050745781708	0.00579928947578246	ENSG00000229534	HNRNPA1P53		0.784807359937704
MSTRG.15426|ENSG00000108474	0.548899410118729	3.14702285843989	7.96247160174081	0.00581155652641668	ENSG00000108474	PIGL	9487	0.784807359937704
MSTRG.4744|ENSG00000180139	2.33487713300052	-1.42613743216251	7.94542578733259	0.00586222922322999	ENSG00000180139	ACTA2-AS1		0.784807359937704
MSTRG.37859	-4.03219590484035	-2.50302852645932	7.95612058787787	0.00587801217669357	MSTRG.37859			0.784807359937704
MSTRG.2469|ENSG00000198715	-0.486371737259751	4.04063444565467	7.9055002690563	0.00598272253512176	ENSG00000198715	GLMP	112770	0.784807359937704
MSTRG.36257|ENSG00000255182	0.855137574695707	0.527817872647467	7.90019497009075	0.0059989263260858	ENSG00000255182	CTD-2517M22.14		0.784807359937704
MSTRG.38371|ENSG00000101945	-0.341897601731235	2.92206216811143	7.89303785670984	0.00602085835304184	ENSG00000101945	SUV39H1	6839	0.784807359937704
MSTRG.27599|ENSG00000272588	0.635782023664988	1.64239448933701	7.89105173377298	0.0060269593238405	ENSG00000272588	RP11-440L14.4		0.784807359937704
MSTRG.10968	1.09872531525502	-1.30924092892187	7.87800562298054	0.00606719440766323	MSTRG.10968			0.784807359937704
MSTRG.19609|ENSG00000167414	3.71722987396487	-2.08838437485939	7.87511736359447	0.00607613967852855	ENSG00000167414	GNG8	94235	0.784807359937704
MSTRG.6428|ENSG00000110721	-0.784870273491687	2.65359752186889	7.85859468755114	0.00612877205206479	ENSG00000110721	CHKA	1119	0.784807359937704
MSTRG.7288|ENSG00000226210	0.348366000016027	5.86882900194617	7.84577842239423	0.0061677864617885	ENSG00000226210	WASH7P	100288778	0.784807359937704
MSTRG.11583	-3.67317529085331	-2.5088520665558	7.86189059150888	0.00621990137881142	MSTRG.11583			0.784807359937704
MSTRG.29620|ENSG00000248769	1.22241172060804	0.795165279988461	7.80836495303057	0.00628674474883013	ENSG00000248769	RP11-974F13.5		0.784807359937704
MSTRG.17453|ENSG00000141391	2.80862341157779	-2.02494685370341	7.80616849316747	0.0062938022217021	ENSG00000141391	PRELID3A	10650	0.784807359937704
MSTRG.2054	-0.755107942747539	-0.128587813689458	7.80005321768082	0.00631349471413079	MSTRG.2054			0.784807359937704
MSTRG.2083|ENSG00000265972	-0.334424806801735	10.9070390732319	7.79227401148465	0.00633863803546635	ENSG00000265972	TXNIP	10628	0.784807359937704
MSTRG.15270|ENSG00000179029|ENSG00000200463	-0.322217132094533	2.63687700649199	7.7800045691176	0.00637850613508615	ENSG00000179029|ENSG00000200463			0.784807359937704
MSTRG.4145|ENSG00000198105|ENSG00000226578	0.440169097909398	2.39680543242813	7.76639787838595	0.00642302451731443	ENSG00000198105|ENSG00000226578			0.784807359937704
MSTRG.29094|ENSG00000066230|ENSG00000188242	0.584238706020327	2.73528605628736	7.75052827559679	0.00647535512913877	ENSG00000066230|ENSG00000188242			0.784807359937704
MSTRG.32260|ENSG00000004809	1.40538483855763	-0.314805397339155	7.74998960054292	0.00647713919078139	ENSG00000004809	SLC22A16	85413	0.784807359937704
MSTRG.17493	1.44664968078066	-1.77784652315072	7.74522809291729	0.00649293128265847	MSTRG.17493			0.784807359937704
MSTRG.29303|ENSG00000152582	0.820587146830098	1.4139142075818	7.73954928687322	0.00651181806731755	ENSG00000152582	SPEF2	79925	0.784807359937704
MSTRG.13089|ENSG00000182397	2.33801081760701	-1.46845926188909	7.71273559069783	0.00660177091719148	ENSG00000182397	DNM1P46	196968	0.791022656002321
MSTRG.26755|ENSG00000114654	-3.3715118943318	-2.42579725115114	7.71572017379772	0.00664279404360684	ENSG00000114654	EFCC1	79825	0.791261297773692
MSTRG.18020|ENSG00000172232	-1.11506432092203	1.4000108957353	7.67963258377709	0.00671699388580884	ENSG00000172232	AZU1	566	0.791261297773692
MSTRG.39282|ENSG00000099725|ENSG00000252155	0.352328281798593	4.21860014223051	7.67837206758891	0.00671894449562794	ENSG00000099725|ENSG00000252155			0.791261297773692
MSTRG.30315|ENSG00000132563	-1.10796889789422	-1.46864265330273	7.62709733956982	0.00689781992943183	ENSG00000132563	REEP2	51308	0.795603076145662
MSTRG.1884|ENSG00000260948	0.739940093291301	-0.28972689031718	7.62334899777269	0.00691108909411713	ENSG00000260948	RP11-552M11.8		0.795603076145662
MSTRG.736|ENSG00000130772	-0.220008063559288	3.93219919038156	7.61666465483303	0.00693481767553502	ENSG00000130772	MED18	54797	0.795603076145662
MSTRG.29288	-2.6821232996202	-2.24663418456419	7.61578369254891	0.00693795129725611	MSTRG.29288			0.795603076145662
MSTRG.16881	-0.815647328429718	1.30874962969784	7.59275032096561	0.00702040698691643	MSTRG.16881			0.795603076145662
MSTRG.33039|ENSG00000136238	-0.3380671414087	7.00326084206229	7.5880163102776	0.00703747991857146	ENSG00000136238	RAC1	5879	0.795603076145662
MSTRG.10669|ENSG00000165617|ENSG00000258583	1.17689245074371	0.421982640162117	7.58128990594672	0.00706181263808401	ENSG00000165617|ENSG00000258583			0.795603076145662
MSTRG.23934	-2.52727864907144	-1.75204467195983	7.57643794038592	0.00707941892719811	MSTRG.23934			0.795603076145662
MSTRG.2425|ENSG00000163354	2.15714789492385	-0.571531808321912	7.55454115569543	0.00716191916031784	ENSG00000163354	DCST2	127579	0.795603076145662
MSTRG.10252|ENSG00000129562	-0.242739906471442	5.75213169448735	7.54971365804969	0.00717721519289665	ENSG00000129562	DAD1	1603	0.795603076145662
ENSG00000227508	0.715853830147317	0.295000483125179	7.54680509059749	0.00718794346591787	ENSG00000227508	LINC01624	401289	0.795603076145662
MSTRG.12423|ENSG00000166794	-0.287593999545291	6.89255513072136	7.52455018701769	0.00727058525690494	ENSG00000166794	PPIB	5479	0.795603076145662
MSTRG.35492|ENSG00000272010	1.1211587366185	-1.15190010387151	7.51778310651276	0.00729590985706037	ENSG00000272010	CTD-3025N20.3		0.795603076145662
MSTRG.16608|ENSG00000005381	-0.799277379672555	2.0073796185952	7.50955146476959	0.00732683913525286	ENSG00000005381	MPO	4353	0.795603076145662
MSTRG.17234|ENSG00000173818|ENSG00000264961	0.273168574093562	2.76443983301928	7.49996945038879	0.00736301422152901	ENSG00000173818|ENSG00000264961			0.795603076145662
MSTRG.21335|ENSG00000233850	0.558623441313369	1.86835044493964	7.49564315505735	0.00737940820481763	ENSG00000233850	AC103563.8		0.795603076145662
